name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"6.532954, 3.36739",2023-06-11,27,24,25.5,30.6,24,26.2,24.2,92.7,67,100,8.33,rain,0,0,31.3,18.4,232.5,1014.6,57.6,8.8,110.8,9.4,6,10,2023-06-11T06:31:21,2023-06-11T19:01:03,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNMM,65201099999"
"6.532954, 3.36739",2023-06-12,32.8,24,28.1,39.2,24,31.3,23.8,78.5,0,0,0,rain,0,0,24.1,24.1,244.9,1014.9,59.3,11.7,281,24.2,9,10,2023-06-12T06:31:31,2023-06-12T19:01:17,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"6.532954, 3.36739",2023-06-13,31.8,25,28.1,39.1,25,31.4,23.9,78.8,0,0,0,,0,0,25.9,22.3,246.9,1014.3,42.3,10,272.8,23.6,9,10,2023-06-13T06:31:42,2023-06-13T19:01:32,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.532954, 3.36739",2023-06-14,30,23,26.6,35.1,23,28.5,23.4,83.1,18,100,4.17,rain,0,0,25.9,22.3,242.3,1013.6,53.9,10.6,170.5,14.9,7,10,2023-06-14T06:31:53,2023-06-14T19:01:46,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
"6.532954, 3.36739",2023-06-15,27,24,25.6,30.6,24,26.3,24.4,93,100,100,4.17,rain,0,0,27.7,18.4,205,1014.2,64.5,7.5,90.5,7.7,6,10,2023-06-15T06:32:04,2023-06-15T19:02:00,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,65201099999"
"6.532954, 3.36739",2023-06-16,30.8,24.8,27.2,37.3,24.8,30.1,24.5,86.1,6,100,4.17,rain,0,0,20.5,18.4,245.7,1014,57.2,8.6,215.5,18.7,8,30,2023-06-16T06:32:15,2023-06-16T19:02:14,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,65201099999"
"6.532954, 3.36739",2023-06-17,32,25,28.6,40.6,25,33.1,25.2,82.6,0,0,0,,0,0,25.9,22.3,247,1013.2,51.5,9.5,228.3,19.8,9,30,2023-06-17T06:32:27,2023-06-17T19:02:28,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.532954, 3.36739",2023-06-18,31,25,28,39.2,25,32.1,25.1,84.8,0.6,100,12.5,rain,0,0,27.7,24.1,237.6,1013.1,58.1,11.1,204.2,17.7,7,30,2023-06-18T06:32:39,2023-06-18T19:02:42,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,DNMM,remote,65201099999"
"6.532954, 3.36739",2023-06-19,30,23,25.9,35.1,23,27.4,23.6,87.7,19,100,4.17,rain,0,0,23.8,18.4,228.3,1013.6,50,9.4,254.1,21.9,9,30,2023-06-19T06:32:51,2023-06-19T19:02:56,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"DNMM,65201099999"
"6.532954, 3.36739",2023-06-20,30,23.9,26.6,36.2,23.9,28.6,24.1,86.5,0,0,0,rain,0,0,27.7,24.1,224.2,1013.3,54,10.4,128,10.9,5,30,2023-06-20T06:33:04,2023-06-20T19:03:09,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"6.532954, 3.36739",2023-06-21,28.1,24.8,25.6,33,24.8,26.1,23.9,90.6,1,100,4.17,rain,0,0,31.7,27.7,223,1014.1,58.8,9.1,118.6,10.2,7,10,2023-06-21T06:33:17,2023-06-21T19:03:22,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNMM,65201099999"
"6.532954, 3.36739",2023-06-22,29.1,24,26.4,33.9,24,28.4,23.6,84.5,0,0,0,rain,0,0,37.4,25.9,260.9,1014.2,53.8,9.9,35.1,3,2,10,2023-06-22T06:33:30,2023-06-22T19:03:35,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,65202099999,DNMM,remote,65201099999"
"6.532954, 3.36739",2023-06-23,29.8,24,26.3,34.7,24,28,23.8,86.3,2,100,4.17,rain,0,0,32.8,29.5,236.4,1013.5,69.6,9.9,155.8,13.5,9,10,2023-06-23T06:33:43,2023-06-23T19:03:48,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
"6.532954, 3.36739",2023-06-24,27,24,25.3,30.1,24,26,23.6,90.9,26,100,16.67,rain,0,0,32,25.9,219.2,1013.9,62.2,8,41.6,3.5,2,10,2023-06-24T06:33:57,2023-06-24T19:04:00,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"DNMM,65201099999"
"6.532954, 3.36739",2023-06-25,30,24,26.5,34.1,24,27.8,23.2,82.9,4,100,4.17,rain,0,0,29.9,24.1,218.3,1014.7,59.7,9.9,268.7,23.4,9,10,2023-06-25T06:34:10,2023-06-25T19:04:12,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"DNMM,65201099999"
"6.532954, 3.36739",2023-06-26,30,22.9,26.1,34.9,22.9,27.4,22.2,79.7,0,0,0,,0,0,31,24.1,229.1,1014.2,53.9,11.2,172.8,14.9,7,10,2023-06-26T06:34:24,2023-06-26T19:04:24,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
"6.532954, 3.36739",2023-06-27,32.1,24.1,27.5,37.1,24.1,29.6,22.9,76.9,0,0,0,rain,0,0,64.8,27.7,245.2,1013.4,58.9,9.7,214.6,18.7,8,10,2023-06-27T06:34:38,2023-06-27T19:04:35,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
"6.532954, 3.36739",2023-06-28,27,23,25.2,30.1,23,25.7,23.5,90.8,32,100,12.5,rain,0,0,64.8,25.9,240.4,1014.2,62,9.4,45,3.9,3,10,2023-06-28T06:34:51,2023-06-28T19:04:46,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VRJU8,DNMM,65201099999"
"6.532954, 3.36739",2023-06-29,29.1,24.8,26.5,34.5,24.8,28.2,24.1,87,3,100,4.17,rain,0,0,21.2,22.3,219.8,1015.8,59.8,11.3,237,20.3,8,10,2023-06-29T06:35:05,2023-06-29T19:04:56,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
"6.532954, 3.36739",2023-06-30,30.8,24,27.1,36.3,24,29.2,23.7,82.2,0.6,100,16.67,rain,0,0,24.1,24.1,236.8,1015.5,73.2,15.2,178.9,15.5,7,10,2023-06-30T06:35:19,2023-06-30T19:05:06,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.532954, 3.36739",2023-07-01,31.4,25,27.5,37.7,25,29.9,23.9,81.7,0.3,100,8.33,rain,0,0,24.1,25.9,223.4,1014.1,59.8,13.4,217.3,18.7,8,30,2023-07-01T06:35:33,2023-07-01T19:05:16,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VRJU8,DNMM,remote,65201099999"
"6.532954, 3.36739",2023-07-02,31,23,26.7,37.7,23,28.6,23.6,83.9,12,100,4.17,rain,0,0,22.3,33.5,205.6,1015.1,67.2,12.4,44.5,3.9,2,10,2023-07-02T06:35:47,2023-07-02T19:05:25,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VRJU8,DNMM,remote,65201099999"
"6.532954, 3.36739",2023-07-03,31.1,23.1,27.2,37.3,23.1,29.7,23.8,82.7,0.3,100,8.33,rain,0,0,20.5,20.5,226.9,1015.1,49.9,13,251.4,21.7,9,10,2023-07-03T06:36:01,2023-07-03T19:05:33,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.532954, 3.36739",2023-07-04,30.8,16,26.5,34.3,16,28.6,23.5,84.2,6.1,100,33.33,rain,0,0,31.7,33.5,241.9,1015.3,70,16.7,210.7,18.2,9,30,2023-07-04T06:36:14,2023-07-04T19:05:41,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VRJU8,DNMM,remote,65201099999"
"6.532954, 3.36739",2023-07-05,30,24.1,27,35.1,24.1,29.1,23.8,83.1,2,100,4.17,rain,0,0,33.5,14.8,194.2,1014.9,53,10.4,143.2,12.3,8,10,2023-07-05T06:36:28,2023-07-05T19:05:48,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.532954, 3.36739",2023-07-06,31,24,27.2,36.5,24,29.7,23.9,83.2,0.5,100,4.17,rain,0,0,25.9,24.1,231.6,1013.1,50.6,10,250.5,21.7,8,10,2023-07-06T06:36:41,2023-07-06T19:05:55,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VRJU8,DNMM,65201099999"
"6.532954, 3.36739",2023-07-07,28,24,25.9,32.7,24,26.9,24.4,91.2,51,100,4.17,rain,0,0,27,14.8,241.1,1013.7,61.9,8.2,255,22.1,8,30,2023-07-07T06:36:55,2023-07-07T19:06:02,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,65201099999"
"6.532954, 3.36739",2023-07-08,27,23.9,25,30.6,23.9,25.3,23.7,92.7,7,100,8.33,rain,0,0,31.3,25.9,231.6,1013.9,57.1,9.6,40.9,3.6,3,10,2023-07-08T06:37:08,2023-07-08T19:06:07,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.532954, 3.36739",2023-07-09,27,24,25.5,30.6,24,25.8,24.2,92.9,5,100,4.17,rain,0,0,24.8,14.8,225.4,1015.4,47.7,7.9,75.4,6.6,4,10,2023-07-09T06:37:21,2023-07-09T19:06:12,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,VRJU8,DNMM,65201099999"
"6.532954, 3.36739",2023-07-10,29.9,24,26.8,35.8,24,29.3,24.2,86.5,0.1,100,4.17,rain,0,0,22.3,22.3,224.6,1014.5,57.3,9,234.7,20.3,8,10,2023-07-10T06:37:34,2023-07-10T19:06:17,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VRJU8,DNMM,remote,65201099999"
"6.532954, 3.36739",2023-07-11,30,24,27,36.2,24,29.3,24.3,85.6,0,0,0,rain,0,0,29.5,24.1,236.5,1013.1,55,9.1,230.8,19.9,8,30,2023-07-11T06:37:46,2023-07-11T19:06:21,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.532954, 3.36739",2023-07-12,30,23,26.4,36.2,23,28.3,24.2,88.1,0,0,0,rain,0,0,27.7,18.4,222.5,1012.4,61.9,9.4,51.5,4.4,2,10,2023-07-12T06:37:59,2023-07-12T19:06:24,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
"6.532954, 3.36739",2023-07-13,29,23.2,26.2,34.5,23.2,28.1,23.9,87.5,1,100,4.17,rain,0,0,20.5,18.4,219.5,1013.3,47,9,230.5,19.9,9,10,2023-07-13T06:38:11,2023-07-13T19:06:26,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,65201099999"
"6.532954, 3.36739",2023-07-14,30,24,27.1,36.4,24,30,24.3,85.3,0,0,0,rain,0,0,17.3,14.8,240.4,1013.7,51.3,9.1,247.6,21.3,9,30,2023-07-14T06:38:23,2023-07-14T19:06:28,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"6.532954, 3.36739",2023-07-15,31.7,25,26.9,34.7,25,28.4,23.7,83.7,1.4,100,12.5,rain,0,0,24.1,27.7,223,1013.6,70.3,14.5,253.9,21.8,8,30,2023-07-15T06:38:34,2023-07-15T19:06:30,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.532954, 3.36739",2023-07-16,31,25,27.3,37.7,25,29.3,24.4,85.6,1.3,100,16.67,rain,0,0,25.9,24.1,237.7,1013.2,62.9,12.2,210.1,18.2,7,10,2023-07-16T06:38:45,2023-07-16T19:06:30,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.532954, 3.36739",2023-07-17,30,24.8,27.1,36.2,24.8,29.7,24.7,86.9,13,100,8.33,rain,0,0,27.4,18.4,235.9,1014.2,58.6,9.3,263.1,22.7,9,10,2023-07-17T06:38:56,2023-07-17T19:06:30,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,DNMM,65201099999"
"6.532954, 3.36739",2023-07-18,29,24,26.7,34.5,24,29.2,24.4,87.3,0.1,100,4.17,rain,0,0,27.7,24.1,239.5,1015.2,53.6,10.5,254,21.7,8,30,2023-07-18T06:39:07,2023-07-18T19:06:29,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNMM,remote,65201099999"
"6.532954, 3.36739",2023-07-19,31,25,27.6,37.4,25,30.2,24.2,83,0,0,0,rain,0,0,27.4,22.3,235.8,1015.1,61.6,10.3,179.5,15.4,9,30,2023-07-19T06:39:17,2023-07-19T19:06:27,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"6.532954, 3.36739",2023-07-20,31,25.8,27.8,37.7,25.8,30.8,24.3,81.7,0,0,0,rain,0,0,29.9,25.9,230.6,1014.8,54.6,10,241.3,20.8,8,30,2023-07-20T06:39:26,2023-07-20T19:06:25,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.532954, 3.36739",2023-07-21,30.4,25,27.2,33.6,25,29.5,23.9,83.2,0.5,100,4.17,rain,0,0,33.5,29.5,238.3,1014.8,56.2,10.4,242.4,21.1,8,10,2023-07-21T06:39:36,2023-07-21T19:06:22,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,remote,65201099999"
"6.532954, 3.36739",2023-07-22,27.8,23,25.9,30.6,23,27,23.7,87.9,51,100,8.33,rain,0,0,34.9,20.5,236.7,1015.6,61.2,10,206.9,17.8,8,10,2023-07-22T06:39:45,2023-07-22T19:06:18,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNMM,remote,65201099999"
"6.532954, 3.36739",2023-07-23,26,22.9,24.4,26,22.9,24.4,23.5,94.8,29,100,8.33,rain,0,0,29.9,20.5,238,1016.6,45.1,6.3,81.3,7,5,10,2023-07-23T06:39:53,2023-07-23T19:06:13,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNMM,remote,65201099999"
"6.532954, 3.36739",2023-07-24,29,23,25.9,34.5,23,27.4,23.5,87.5,0.4,100,4.17,rain,0,0,32.4,24.1,230.5,1015.7,57,8.5,179.4,15.4,9,10,2023-07-24T06:40:02,2023-07-24T19:06:08,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
"6.532954, 3.36739",2023-07-25,30,24.8,26.6,36.2,24.8,28.3,24.3,87.7,0,0,0,rain,0,0,29.9,22.3,227.7,1014.9,57.4,9.8,267.6,23,9,30,2023-07-25T06:40:09,2023-07-25T19:06:02,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.532954, 3.36739",2023-07-26,29,23.9,26.7,35.6,23.9,29.4,24.4,87.7,0,0,0,rain,0,0,22.3,20.5,231.8,1014.7,52.4,9.1,238.5,20.6,8,10,2023-07-26T06:40:17,2023-07-26T19:05:55,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"6.532954, 3.36739",2023-07-27,30,25.8,27.7,36.2,25.8,31,24.6,84,0,0,0,rain,0,0,27,22.3,225.5,1014.8,59,10.6,195.2,16.8,8,10,2023-07-27T06:40:23,2023-07-27T19:05:48,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"6.532954, 3.36739",2023-07-28,30,24,26.7,35.1,24,28.4,24,85.6,0.1,100,4.17,rain,0,0,31.7,27.7,225.7,1015.1,64.8,11.2,146.9,12.6,6,10,2023-07-28T06:40:30,2023-07-28T19:05:39,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.532954, 3.36739",2023-07-29,27,24.1,26,30.6,24.1,27,24,89.4,14,100,12.5,rain,0,0,36,21.3,228.4,1015.7,66.7,8.9,59.4,5.1,5,10,2023-07-29T06:40:36,2023-07-29T19:05:30,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"DNMM,remote,65201099999"
"6.532954, 3.36739",2023-07-30,30,24.8,26.6,36.2,24.8,28.7,24.2,87,0,0,0,rain,0,0,24.1,24.1,232.8,1016.2,55,10.3,68.6,5.9,3,10,2023-07-30T06:40:41,2023-07-30T19:05:20,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
"6.532954, 3.36739",2023-07-31,28,24.8,26.4,32.7,24.8,28.2,24.3,88.4,0,0,0,rain,0,0,33.1,27.7,236,1016,61.8,9.7,236.4,20.5,8,10,2023-07-31T06:40:46,2023-07-31T19:05:10,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
"6.532954, 3.36739",2023-08-01,27,25,25.8,30.6,25,26.7,24.1,90.3,5,100,4.17,rain,0,0,35.3,25.9,228.5,1015.3,65.4,8.7,106.4,9,7,10,2023-08-01T06:40:51,2023-08-01T19:04:59,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,VRJU8,DNMM,65201099999"
"6.532954, 3.36739",2023-08-02,29,23,26.1,34.5,23,27.7,23.6,86.5,0,0,0,rain,0,0,36,24.1,224.3,1016.2,64.7,10,239.6,20.9,8,10,2023-08-02T06:40:55,2023-08-02T19:04:47,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
"6.532954, 3.36739",2023-08-03,28.4,21,25.7,31.9,21,26.4,21.8,80.2,0.1,100,4.17,rain,0,0,26.3,29.5,223.4,1016.6,68.8,16.1,123,10.7,6,10,2023-08-03T06:40:58,2023-08-03T19:04:34,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VRJU8,DNMM,remote,65201099999"
"6.532954, 3.36739",2023-08-04,30,22,26.9,36.2,22,29.2,22.9,79.1,0.3,100,12.5,rain,0,0,22.3,33.5,234.9,1015.2,44.5,17.5,254,22,8,10,2023-08-04T06:41:01,2023-08-04T19:04:20,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VRJU8,DNMM,remote,65201099999"
"6.532954, 3.36739",2023-08-05,29,24.7,26.3,33.6,24.7,27.5,23.3,83.8,0.3,100,4.17,rain,0,0,27.4,20.5,232.9,1016,66.8,16,243.8,21.1,8,10,2023-08-05T06:41:04,2023-08-05T19:04:06,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
"6.532954, 3.36739",2023-08-06,29.1,24,26.6,32,24,28.1,22.9,80.8,2.9,100,37.5,rain,0,0,31.3,24.5,233,1016.2,70.4,16.7,234.1,20.1,8,10,2023-08-06T06:41:06,2023-08-06T19:03:51,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"DNMM,remote,65201099999"
"6.532954, 3.36739",2023-08-07,29.6,24,26.1,31.9,24,26.8,23.2,85.3,0.3,100,4.17,rain,0,0,30.2,24.1,235,1015.8,61.9,12.9,250,21.6,9,10,2023-08-07T06:41:08,2023-08-07T19:03:36,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNMM,remote,65201099999"
"6.532954, 3.36739",2023-08-08,28.5,24.7,26.4,31.9,24.7,28.1,23.6,84.6,1,100,4.17,rain,0,0,29.5,29.5,219.3,1014.6,60.4,10.6,278,23.8,9,10,2023-08-08T06:41:09,2023-08-08T19:03:19,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
"6.532954, 3.36739",2023-08-09,29,24.9,26.4,33.6,24.9,27.7,24.1,87.7,0.2,100,4.17,rain,0,0,29.9,25.9,221.4,1014.2,66.2,9.8,265,22.8,8,10,2023-08-09T06:41:10,2023-08-09T19:03:02,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNMM,65201099999"
"6.532954, 3.36739",2023-08-10,30,24.8,26.5,34,24.8,27.8,23.5,84.2,0,0,0,rain,0,0,31.7,25.9,235.5,1014.7,57.4,9,271.7,23.4,9,10,2023-08-10T06:41:10,2023-08-10T19:02:45,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"6.532954, 3.36739",2023-08-11,29,24,26.4,34.5,24,28.1,23.8,86.3,0.1,100,4.17,rain,0,0,26.3,19.4,242.9,1014.2,58.2,10.1,141.3,12.1,7,10,2023-08-11T06:41:09,2023-08-11T19:02:26,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
"6.532954, 3.36739",2023-08-12,28.4,23.9,26,32.6,23.9,27.5,23.7,87.5,0.1,100,4.17,rain,0,0,31,18.4,231.5,1013,58.8,8.2,208.9,17.9,6,10,2023-08-12T06:41:09,2023-08-12T19:02:07,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNMM,65201099999"
"6.532954, 3.36739",2023-08-13,30,24.8,26.3,34.1,24.8,27.6,23.3,83.7,0.4,100,4.17,rain,0,0,32.4,222.5,241.2,1012.5,61.4,9.4,232.5,20.1,9,10,2023-08-13T06:41:07,2023-08-13T19:01:48,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,65201099999"
"6.532954, 3.36739",2023-08-14,27.9,25,26.2,31.9,25,27.3,23.8,86.8,0.5,100,4.17,rain,0,0,33.8,20.5,229.7,1013.6,64.2,9,260.4,22.4,9,10,2023-08-14T06:41:06,2023-08-14T19:01:27,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,65201099999"
"6.532954, 3.36739",2023-08-15,28,23.8,25.8,32.4,23.8,27,23.9,89.7,15,100,4.17,rain,0,0,24.1,16.6,247,1014.4,56.2,9.3,242.8,20.8,8,10,2023-08-15T06:41:03,2023-08-15T19:01:07,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
"6.532954, 3.36739",2023-08-16,31.8,23.9,26.4,39,23.9,28.5,23.9,86.6,3,100,4.17,rain,0,0,20.5,16.6,251.7,1014.3,61.9,8.9,223.7,19.2,8,30,2023-08-16T06:41:01,2023-08-16T19:00:45,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VRJU8,DNMM,65201099999"
"6.532954, 3.36739",2023-08-17,31,24,27,36.5,24,29,23.9,83.7,0.8,100,4.17,rain,0,0,24.1,20.5,247.7,1012.3,65.1,9.4,201.4,17.5,8,10,2023-08-17T06:40:58,2023-08-17T19:00:23,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,65201099999"
"6.532954, 3.36739",2023-08-18,28.5,25,26.3,32.5,25,27.6,23.8,86.3,2.2,100,8.33,rain,0,0,29.5,29.5,222.8,1012.6,69.3,10.6,191.6,16.6,7,10,2023-08-18T06:40:54,2023-08-18T19:00:00,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.532954, 3.36739",2023-08-19,28,23.9,25.6,31.9,23.9,26.7,23.4,87.8,0,0,0,rain,0,0,25.9,22.3,245,1013.6,67.9,10.2,212.8,18.4,9,10,2023-08-19T06:40:50,2023-08-19T18:59:37,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
"6.532954, 3.36739",2023-08-20,31.4,23.2,26.7,35.2,23.2,28.3,22.9,80.8,0.1,100,4.17,rain,0,0,27.7,22.3,215.6,1011.9,57.3,13.1,276,24,9,10,2023-08-20T06:40:46,2023-08-20T18:59:13,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNMM,remote,65201099999"
"6.532954, 3.36739",2023-08-21,31,23.2,27.3,36.5,23.2,30,23.7,81.6,0,0,0,rain,0,0,20.5,16.6,219.1,1012.6,64,9.3,229.3,19.7,8,10,2023-08-21T06:40:41,2023-08-21T18:58:49,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
"6.532954, 3.36739",2023-08-22,30.1,24.8,27.4,35.4,24.8,30.1,24,82.2,0,0,0,rain,0,0,21.2,16.6,241,1012,58.9,9.8,256.1,22.1,8,30,2023-08-22T06:40:36,2023-08-22T18:58:24,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
"6.532954, 3.36739",2023-08-23,29.8,24.9,26.6,34.9,24.9,28.5,23.9,85.4,0,0,0,rain,0,0,27.7,22.3,242.7,1011.6,66.4,10.3,204.8,17.7,7,30,2023-08-23T06:40:31,2023-08-23T18:57:59,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"6.532954, 3.36739",2023-08-24,31,24.9,26.5,37.7,24.9,27.9,24.1,87.2,1,100,4.17,rain,0,0,41.8,25.2,239.7,1011.1,75.1,11.9,33.9,2.9,2,30,2023-08-24T06:40:25,2023-08-24T18:57:33,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,remote,65201099999"
"6.532954, 3.36739",2023-08-25,30,25,27.1,36,25,29.4,24.4,86,2,100,4.17,rain,0,0,27.7,24.1,230.1,1011.6,56.7,9.8,237.1,20.5,8,30,2023-08-25T06:40:19,2023-08-25T18:57:06,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"DNMM,65201099999"
"6.532954, 3.36739",2023-08-26,30,24.9,27,36.2,24.9,29.5,24.6,87.2,13,100,4.17,rain,0,0,25.9,20.5,228.6,1012.3,68.7,9.5,272.8,23.5,9,30,2023-08-26T06:40:12,2023-08-26T18:56:40,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VRJU8,DNMM,65201099999"
